,RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
755,3122447443,ohio,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,34952.0,Female,45-60,"$25,000 - $49,999",Graduate degree,South Atlantic
756,3122947918,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,20906.0,Male,45-60,"$25,000 - $49,999",Graduate degree,South Atlantic
757,3120799918,america,Not at all,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,30093.0,Male,45-60,"$25,000 - $49,999",Graduate degree,South Atlantic
758,3123624436,america,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,34654.0,Male,45-60,"$25,000 - $49,999",Graduate degree,South Atlantic
759,3120680111,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,23219.0,Female,30-44,"$25,000 - $49,999",Graduate degree,South Atlantic
760,3123550678,america,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,27260.0,Male,30-44,"$25,000 - $49,999",Graduate degree,South Atlantic
761,3123273234,backwoods,Some,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,33614.0,Male,30-44,"$25,000 - $49,999",Graduate degree,South Atlantic
762,3121513167,ohio,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,34239.0,Male,30-44,"$25,000 - $49,999",Graduate degree,South Atlantic
763,3123220310,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,28106.0,Female,> 60,"$0 - $24,999",Graduate degree,South Atlantic
764,3121893045,south,Not much,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,33596.0,Male,> 60,"$0 - $24,999",Graduate degree,South Atlantic
765,3121882816,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,27587.0,Male,30-44,"$0 - $24,999",Graduate degree,South Atlantic
769,3122801876,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,24333.0,Female,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
770,3121873356,backwoods,Not at all,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,30341.0,Female,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
771,3123115810,backwoods,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,21207.0,Female,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
772,3122695995,south,A lot,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,32708.0,Female,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
773,3123120084,south,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,34448.0,Female,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
774,3122534881,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,30087.0,Male,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
775,3122617179,backwoods,Some,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,21146.0,Male,> 60,"$150,000+",Associate or bachelor degree,South Atlantic
776,3122906507,backwoods,Not at all,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,23236.0,Female,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
777,3120715507,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,22801.0,Female,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
778,3123664988,backwoods,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,23221.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
779,3122810018,backwoods,Not at all,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,20895.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
780,3123954245,country,Not much,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,29625.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
781,3123938113,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,21146.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
782,3123011908,ohio,Not much,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,33138.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
783,3122684995,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,33064.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
784,3123680494,virginia,Some,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,20170.0,Male,45-60,"$150,000+",Associate or bachelor degree,South Atlantic
785,3122034596,ohio,Not much,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,32792.0,Female,30-44,"$150,000+",Associate or bachelor degree,South Atlantic
786,3123625936,backwoods,Not at all,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,24016.0,Male,30-44,"$150,000+",Associate or bachelor degree,South Atlantic
787,3121986200,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,22044.0,Male,30-44,"$150,000+",Associate or bachelor degree,South Atlantic
788,3121859550,ohio,Not at all,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,29649.0,Male,30-44,"$150,000+",Associate or bachelor degree,South Atlantic
789,3121366440,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,20770.0,Female,18-29,"$150,000+",Associate or bachelor degree,South Atlantic
790,3122344726,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,20010.0,Male,18-29,"$150,000+",Associate or bachelor degree,South Atlantic
791,3122792505,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,21131.0,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
792,3122233521,backwoods,Not at all,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,20902.0,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
793,3121302998,south,Not at all,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,28227.0,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
794,3123577589,backwoods,Not at all,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,28374.0,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
795,3122818818,south,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,27896.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
796,3121933872,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,20009.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
797,3120695309,backwoods,Not at all,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,33186.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
798,3123496402,south,Not at all,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,32821.0,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
799,3121394715,smalltown,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,29301.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
800,3122889826,ohio,Not much,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,30324.0,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
801,3123150178,ohio,Not at all,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,32137.0,Male,18-29,"$100,000 - $149,999",Associate or bachelor degree,South Atlantic
802,3122806543,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,27104.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
803,3122673738,backwoods,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,30182.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
804,3123916205,backwoods,A lot,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,26624.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
805,3122638553,ohio,A lot,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30097.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
806,3121656155,america,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,32034.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
807,3123190870,minnesota,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,28692.0,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
808,3122693510,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,30039.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
809,3122851642,ohio,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,23236.0,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
810,3122714498,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,23464.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
811,3122326522,south,Not at all,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,32129.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
812,3122268090,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,27265.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
813,3121368269,florida,Not at all,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,28504.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
814,3121246768,ohio,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,30188.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
815,3120881178,south,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,32712.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
816,3120825169,ohio,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,30067.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
817,3122311467,northeast,Not much,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,18902.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
818,3122735061,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,29707.0,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
819,3121914291,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,27583.0,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
820,3121971967,northeast,Not at all,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,20001.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
821,3121621996,ohio,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,28312.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
822,3123777764,florida,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,61530.0,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
823,3122353349,florida,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,32937.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
824,3121590339,ohio,Not at all,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,31308.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
825,3125818086,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,28227.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,South Atlantic
826,3122794780,backwoods,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,20110.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
827,3121989874,backwoods,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,30044.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
828,3122227287,backwoods,Some,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,33612.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
829,3123825478,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,33714.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
830,3120756019,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,32536.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
831,3122621840,ohio,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,33782.0,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
832,3123643262,ohio,Not much,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,34210.0,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
833,3123224733,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,25405.0,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
834,3123276801,backwoods,Some,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,33460.0,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
835,3121438288,backwoods,Some,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,32421.0,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
836,3122856163,ohio,Not at all,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,24151.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
837,3122256230,south,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,24319.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
838,3121538922,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,32607.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
839,3123716600,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,21214.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
840,3122209127,ohio,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,29201.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
841,3124744381,ohio,Not at all,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,30004.0,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
842,3123770336,backwoods,Not at all,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,20147.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
843,3123052086,northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,25413.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,South Atlantic
844,3120953261,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,22303.0,Female,> 60,"$0 - $24,999",Associate or bachelor degree,South Atlantic
845,3123177684,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,20012.0,Male,> 60,"$0 - $24,999",Associate or bachelor degree,South Atlantic
846,3120775366,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,24013.0,Female,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
847,3123181869,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,30329.0,Female,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
848,3123728971,backwoods,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,20106.0,Female,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
849,3122893384,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,22207.0,Male,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
850,3122809892,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,24354.0,Male,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
851,3122355689,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,23072.0,Male,18-29,"$0 - $24,999",Associate or bachelor degree,South Atlantic
852,3122562710,backwoods,Not much,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,29405.0,Female,> 60,"$150,000+",Some college,South Atlantic
853,3123292774,backwoods,Some,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,33411.0,Female,> 60,"$150,000+",Some college,South Atlantic
854,3123195152,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,20735.0,Female,> 60,"$150,000+",Some college,South Atlantic
855,3122800047,backwoods,Not at all,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,33461.0,Male,> 60,"$150,000+",Some college,South Atlantic
856,3121761065,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,22181.0,Female,45-60,"$150,000+",Some college,South Atlantic
857,3120649639,backwoods,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,27520.0,Female,45-60,"$150,000+",Some college,South Atlantic
858,3121645620,ohio,Not much,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,33756.0,Female,45-60,"$150,000+",Some college,South Atlantic
859,3124001180,ohio,Not at all,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,33326.0,Male,45-60,"$150,000+",Some college,South Atlantic
860,3123787831,ohio,Not at all,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,30720.0,Female,45-60,"$150,000+",Some college,South Atlantic
861,3123170915,ohio,Not at all,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,34761.0,Male,45-60,"$150,000+",Some college,South Atlantic
862,3123154772,home,Not at all,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,32776.0,Male,45-60,"$150,000+",Some college,South Atlantic
863,3123286490,backwoods,Not much,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,33619.0,Male,45-60,"$150,000+",Some college,South Atlantic
864,3120890315,america,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,31201.0,Female,30-44,"$150,000+",Some college,South Atlantic
865,3122568068,canada,Not much,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,25401.0,Female,30-44,"$150,000+",Some college,South Atlantic
866,3123286296,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,20147.0,Male,30-44,"$150,000+",Some college,South Atlantic
867,3123171086,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,21061.0,Female,30-44,"$150,000+",Some college,South Atlantic
868,3120830114,ohio,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,32608.0,Female,18-29,"$150,000+",Some college,South Atlantic
869,3124543591,indiana,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,25411.0,Male,18-29,"$150,000+",Some college,South Atlantic
870,3122472057,backwoods,Not at all,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,32304.0,Male,18-29,"$150,000+",Some college,South Atlantic
871,3122465539,northeast,Not at all,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,19810.0,Male,18-29,"$150,000+",Some college,South Atlantic
872,3122091894,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,29349.0,Male,18-29,"$150,000+",Some college,South Atlantic
873,3122745106,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,29621.0,Male,18-29,"$150,000+",Some college,South Atlantic
874,3122536092,south,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,32308.0,Female,> 60,"$100,000 - $149,999",Some college,South Atlantic
875,3122419329,ohio,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,33785.0,Female,> 60,"$100,000 - $149,999",Some college,South Atlantic
876,3122725874,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,34240.0,Female,30-44,"$100,000 - $149,999",Some college,South Atlantic
877,3122724838,ohio,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,29405.0,Female,30-44,"$100,000 - $149,999",Some college,South Atlantic
878,3122724573,florida,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,31021.0,Male,30-44,"$100,000 - $149,999",Some college,South Atlantic
879,3124038014,backwoods,Not at all,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,23970.0,Male,> 60,"$50,000 - $99,999",Some college,South Atlantic
